,4,1,0,2,3,5,6,8,7
TIMP1,508.0,2660.0,1008.0,154.0,2825.0,85.0,247.0,0.0,24.0
CFP,4.0,0.0,4.0,0.0,576.0,1.0,2.0,0.0,1.0
ELK1,12.0,31.0,63.0,23.0,28.0,9.0,9.0,1.0,0.0
UXT,176.0,427.0,729.0,217.0,339.0,188.0,148.0,49.0,16.0
ZNF81,11.0,4.0,20.0,0.0,4.0,2.0,0.0,0.0,0.0
ZNF182,10.0,15.0,34.0,3.0,9.0,0.0,3.0,0.0,0.0
ZNF630,2.0,5.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0
SLC38A5,2.0,12.0,10.0,0.0,0.0,11.0,1.0,1.0,0.0
FTSJ1,14.0,31.0,69.0,7.0,24.0,12.0,4.0,5.0,1.0
PORCN,14.0,22.0,64.0,3.0,8.0,6.0,1.0,1.0,0.0
EBP,20.0,39.0,133.0,20.0,57.0,60.0,12.0,12.0,2.0
TBC1D25,7.0,22.0,39.0,11.0,9.0,14.0,1.0,3.0,2.0
RBM3,367.0,681.0,1321.0,109.0,633.0,162.0,229.0,60.0,15.0
WDR13,154.0,211.0,479.0,169.0,85.0,11.0,51.0,2.0,25.0
WAS,6.0,2.0,31.0,1.0,299.0,56.0,0.0,13.0,0.0
SUV39H1,3.0,7.0,8.0,0.0,0.0,6.0,2.0,0.0,1.0
HDAC6,24.0,26.0,124.0,17.0,42.0,8.0,5.0,4.0,3.0
PCSK1N,25.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
TIMM17B,64.0,95.0,178.0,156.0,64.0,20.0,25.0,5.0,6.0
PQBP1,79.0,141.0,279.0,83.0,136.0,43.0,56.0,18.0,14.0
SLC35A2,16.0,49.0,110.0,15.0,20.0,8.0,5.0,6.0,3.0
PIM2,3.0,4.0,20.0,1.0,22.0,33.0,2.0,18.0,1.0
OTUD5,45.0,81.0,194.0,18.0,81.0,34.0,17.0,6.0,4.0
GRIPAP1,46.0,42.0,170.0,12.0,90.0,31.0,20.0,10.0,2.0
TFE3,31.0,78.0,107.0,9.0,95.0,4.0,18.0,2.0,0.0
CCDC120,5.0,10.0,16.0,1.0,4.0,3.0,1.0,1.0,0.0
PRAF2,54.0,99.0,184.0,9.0,32.0,18.0,18.0,2.0,1.0
WDR45,77.0,221.0,277.0,163.0,88.0,19.0,29.0,10.0,13.0
GPKOW,43.0,55.0,125.0,29.0,27.0,12.0,7.0,0.0,4.0
MAGIX,2.0,13.0,17.0,3.0,8.0,3.0,3.0,0.0,2.0
PLP2,154.0,477.0,321.0,50.0,183.0,84.0,56.0,36.0,24.0
PRICKLE3,10.0,6.0,7.0,7.0,6.0,2.0,1.0,0.0,0.0
SYP,28.0,15.0,111.0,3.0,15.0,2.0,4.0,0.0,0.0
CCDC22,24.0,53.0,96.0,28.0,39.0,10.0,16.0,2.0,2.0
PPP1R3F,3.0,5.0,15.0,27.0,4.0,2.0,0.0,0.0,0.0
USP27X,14.0,19.0,57.0,5.0,4.0,0.0,3.0,0.0,0.0
CLCN5,8.0,25.0,50.0,4.0,32.0,0.0,110.0,1.0,0.0
SHROOM4,132.0,35.0,750.0,24.0,45.0,1.0,10.0,0.0,0.0
GSPT2,21.0,58.0,115.0,21.0,7.0,4.0,13.0,3.0,2.0
MAGED1,32.0,78.0,101.0,19.0,13.0,11.0,21.0,2.0,2.0
TSPYL2,97.0,120.0,320.0,14.0,58.0,52.0,32.0,13.0,1.0
KANTR,21.0,17.0,44.0,9.0,12.0,3.0,3.0,0.0,1.0
KDM5C,28.0,55.0,118.0,17.0,71.0,20.0,12.0,5.0,3.0
IQSEC2,16.0,32.0,38.0,12.0,20.0,1.0,5.0,0.0,5.0
SMC1A,99.0,110.0,348.0,18.0,163.0,61.0,20.0,14.0,8.0
HSD17B10,115.0,215.0,367.0,118.0,121.0,50.0,54.0,16.0,12.0
HUWE1,131.0,147.0,418.0,28.0,109.0,51.0,37.0,4.0,7.0
PHF8,19.0,25.0,58.0,4.0,28.0,12.0,4.0,1.0,0.0
FAM120C,9.0,26.0,46.0,8.0,12.0,4.0,5.0,1.0,1.0
TSR2,101.0,140.0,384.0,60.0,44.0,24.0,51.0,4.0,8.0
FGD1,11.0,12.0,24.0,3.0,1.0,0.0,2.0,0.0,0.0
GNL3L,16.0,25.0,75.0,9.0,17.0,12.0,7.0,3.0,2.0
MAGED2,358.0,718.0,1200.0,94.0,120.0,44.0,116.0,7.0,24.0
APEX2,9.0,21.0,41.0,9.0,12.0,4.0,4.0,1.0,0.0
FAM104B,23.0,55.0,96.0,48.0,22.0,10.0,10.0,1.0,5.0
MTRNR2L10,25.0,44.0,116.0,2.0,12.0,2.0,3.0,0.0,1.0
MAGEH1,71.0,255.0,330.0,20.0,36.0,14.0,39.0,1.0,7.0
USP51,29.0,52.0,78.0,9.0,10.0,2.0,1.0,0.0,1.0
RRAGB,29.0,70.0,111.0,15.0,26.0,11.0,10.0,1.0,0.0
AL445472.1,28.0,45.0,96.0,5.0,10.0,6.0,15.0,1.0,1.0
KLF8,22.0,29.0,82.0,1.0,7.0,0.0,6.0,0.0,0.0
UBQLN2,42.0,90.0,121.0,17.0,65.0,7.0,12.0,2.0,5.0
NBDY,198.0,263.0,907.0,48.0,137.0,56.0,52.0,16.0,5.0
SPIN3,6.0,14.0,15.0,1.0,2.0,0.0,3.0,0.0,0.0
SPIN2B,13.0,42.0,34.0,9.0,7.0,5.0,4.0,0.0,1.0
SPIN2A,2.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
ZXDB,16.0,20.0,31.0,4.0,4.0,4.0,8.0,0.0,1.0
ZXDA,4.0,11.0,27.0,4.0,1.0,1.0,4.0,0.0,0.0
SPIN4,3.0,7.0,16.0,0.0,9.0,2.0,2.0,1.0,0.0
ARHGEF9,39.0,41.0,108.0,16.0,20.0,18.0,15.0,2.0,3.0
AMER1,2.0,15.0,25.0,9.0,1.0,3.0,4.0,0.0,1.0
ASB12,0.0,1.0,0.0,39.0,1.0,0.0,0.0,0.0,3.0
ZC4H2,12.0,26.0,33.0,2.0,5.0,2.0,0.0,0.0,0.0
ZC3H12B,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
LAS1L,37.0,38.0,112.0,14.0,29.0,16.0,11.0,5.0,1.0
MSN,505.0,354.0,2086.0,60.0,931.0,236.0,92.0,36.0,3.0
AL034397.3,0.0,0.0,1.0,0.0,105.0,2.0,0.0,1.0,1.0
VSIG4,2.0,2.0,4.0,4.0,183.0,0.0,1.0,0.0,0.0
HEPH,9.0,18.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0
AR,13.0,300.0,37.0,22.0,2.0,1.0,51.0,0.0,2.0
OPHN1,20.0,136.0,66.0,10.0,7.0,1.0,12.0,0.0,0.0
YIPF6,102.0,232.0,427.0,48.0,79.0,16.0,46.0,6.0,6.0
STARD8,48.0,13.0,203.0,8.0,50.0,0.0,7.0,0.0,0.0
EFNB1,49.0,48.0,410.0,10.0,37.0,3.0,17.0,2.0,3.0
PJA1,22.0,52.0,68.0,5.0,4.0,8.0,8.0,2.0,0.0
EDA,24.0,79.0,60.0,4.0,8.0,1.0,11.0,0.0,2.0
IGBP1,103.0,232.0,445.0,275.0,159.0,71.0,72.0,20.0,23.0
PDZD11,57.0,111.0,190.0,36.0,23.0,14.0,18.0,0.0,2.0
DLG3,15.0,16.0,26.0,0.0,3.0,5.0,3.0,0.0,0.0
SNX12,28.0,33.0,104.0,11.0,20.0,3.0,5.0,2.0,1.0
FOXO4,12.0,6.0,77.0,3.0,17.0,6.0,3.0,0.0,1.0
IL2RG,0.0,0.0,27.0,2.0,81.0,182.0,1.0,24.0,0.0
MED12,17.0,34.0,93.0,5.0,26.0,16.0,10.0,0.0,0.0
ZMYM3,7.0,20.0,55.0,3.0,16.0,6.0,4.0,1.0,1.0
NONO,113.0,176.0,440.0,49.0,200.0,62.0,59.0,21.0,6.0
ITGB1BP2,1.0,0.0,2.0,40.0,2.0,1.0,1.0,0.0,0.0
TAF1,55.0,63.0,217.0,12.0,58.0,11.0,12.0,3.0,1.0
OGT,48.0,104.0,122.0,13.0,139.0,44.0,10.0,12.0,1.0
GCNA,1.0,8.0,11.0,2.0,40.0,13.0,1.0,0.0,0.0
CXCR3,0.0,0.0,1.0,0.0,2.0,15.0,0.0,6.0,0.0
LINC00891,8.0,17.0,17.0,2.0,10.0,1.0,3.0,0.0,0.0
NHSL2,64.0,33.0,160.0,16.0,59.0,12.0,9.0,4.0,2.0
RTL5,21.0,35.0,44.0,0.0,11.0,0.0,3.0,0.0,0.0
PIN4,157.0,260.0,505.0,151.0,111.0,30.0,53.0,10.0,12.0
RPS4X,3843.0,7259.0,13931.0,4478.0,5018.0,4292.0,2978.0,917.0,449.0
HDAC8,18.0,39.0,62.0,14.0,37.0,10.0,9.0,0.0,4.0
PHKA1,3.0,5.0,15.0,11.0,0.0,0.0,1.0,0.0,2.0
NAP1L2,4.0,18.0,14.0,2.0,1.0,2.0,3.0,0.0,0.0
CHIC1,13.0,29.0,45.0,6.0,6.0,3.0,6.0,1.0,0.0
TSIX,4.0,10.0,16.0,0.0,4.0,4.0,4.0,0.0,0.0
XIST,465.0,628.0,1803.0,16.0,852.0,148.0,93.0,19.0,6.0
JPX,106.0,236.0,407.0,51.0,80.0,28.0,37.0,5.0,5.0
FTX,100.0,218.0,329.0,33.0,72.0,17.0,30.0,5.0,3.0
SLC16A2,16.0,70.0,70.0,3.0,3.0,0.0,9.0,0.0,0.0
RLIM,51.0,55.0,198.0,16.0,95.0,26.0,23.0,4.0,2.0
NEXMIF,3.0,6.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0
ABCB7,27.0,58.0,119.0,29.0,42.0,13.0,13.0,4.0,4.0
UPRT,12.0,12.0,40.0,12.0,17.0,7.0,3.0,0.0,1.0
ZDHHC15,5.0,10.0,26.0,0.0,1.0,0.0,3.0,0.0,0.0
PBDC1,90.0,229.0,369.0,49.0,67.0,47.0,34.0,6.0,10.0
MAGEE1,3.0,13.0,13.0,1.0,1.0,1.0,3.0,0.0,0.0
ATRX,521.0,471.0,1805.0,93.0,424.0,120.0,135.0,31.0,13.0
MAGT1,97.0,148.0,347.0,13.0,149.0,24.0,40.0,10.0,1.0
COX7B,568.0,761.0,1734.0,3804.0,749.0,246.0,235.0,53.0,272.0
ATP7A,37.0,53.0,125.0,7.0,40.0,20.0,6.0,0.0,0.0
PGK1,266.0,415.0,1061.0,286.0,789.0,146.0,99.0,32.0,43.0
TAF9B,21.0,38.0,89.0,9.0,9.0,2.0,14.0,0.0,2.0
CYSLTR1,5.0,2.0,17.0,2.0,75.0,13.0,0.0,4.0,0.0
P2RY10,0.0,0.0,0.0,0.0,7.0,31.0,0.0,11.0,0.0
ITM2A,456.0,2104.0,5159.0,213.0,223.0,148.0,132.0,3.0,18.0
BRWD3,31.0,44.0,121.0,5.0,43.0,11.0,13.0,1.0,0.0
HMGN5,38.0,38.0,141.0,10.0,7.0,8.0,10.0,0.0,1.0
SH3BGRL,468.0,677.0,1424.0,84.0,852.0,146.0,156.0,39.0,7.0
HDX,19.0,26.0,91.0,2.0,20.0,5.0,7.0,0.0,0.0
APOOL,57.0,83.0,129.0,53.0,30.0,4.0,15.0,3.0,4.0
ZNF711,3.0,10.0,14.0,1.0,3.0,0.0,10.0,1.0,0.0
CHM,70.0,96.0,281.0,45.0,56.0,21.0,24.0,6.0,1.0
KLHL4,8.0,2.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0
PABPC5,13.0,89.0,34.0,1.0,1.0,1.0,9.0,0.0,1.0
NAP1L3,1.0,21.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0
DIAPH2,170.0,186.0,369.0,20.0,166.0,22.0,37.0,4.0,3.0
RPA4,2.0,4.0,11.0,0.0,12.0,0.0,3.0,1.0,0.0
PCDH19,21.0,11.0,97.0,7.0,6.0,0.0,3.0,0.0,1.0
TSPAN6,33.0,70.0,129.0,11.0,11.0,2.0,7.0,0.0,0.0
SRPX2,6.0,269.0,29.0,12.0,4.0,2.0,14.0,0.0,1.0
SYTL4,34.0,141.0,117.0,4.0,10.0,0.0,27.0,0.0,0.0
CSTF2,8.0,15.0,35.0,6.0,6.0,1.0,4.0,0.0,0.0
TRMT2B,4.0,15.0,31.0,9.0,8.0,1.0,3.0,0.0,1.0
TMEM35A,14.0,53.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0
TIMM8A,14.0,23.0,43.0,77.0,15.0,8.0,4.0,0.0,3.0
BTK,0.0,1.0,3.0,0.0,172.0,0.0,0.0,19.0,0.0
RPL36A,231.0,419.0,916.0,302.0,604.0,419.0,225.0,77.0,29.0
GLA,30.0,95.0,126.0,6.0,117.0,11.0,19.0,11.0,1.0
HNRNPH2,98.0,194.0,348.0,58.0,177.0,34.0,36.0,7.0,6.0
ARMCX4,22.0,36.0,47.0,7.0,5.0,0.0,4.0,1.0,1.0
ARMCX1,46.0,232.0,212.0,50.0,64.0,3.0,49.0,1.0,3.0
ARMCX6,54.0,115.0,180.0,38.0,47.0,20.0,18.0,6.0,1.0
ARMCX3,165.0,282.0,590.0,72.0,125.0,43.0,57.0,8.0,4.0
ARMCX2,29.0,101.0,78.0,8.0,3.0,2.0,23.0,0.0,0.0
ZMAT1,49.0,66.0,150.0,11.0,31.0,8.0,5.0,1.0,0.0
TCEAL2,10.0,3.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0
BEX5,9.0,15.0,26.0,2.0,1.0,17.0,6.0,0.0,3.0
TMSB15A,10.0,6.0,29.0,3.0,1.0,0.0,2.0,0.0,0.0
ARMCX5,17.0,19.0,49.0,10.0,9.0,6.0,4.0,1.0,1.0
GPRASP1,15.0,29.0,37.0,5.0,8.0,16.0,4.0,1.0,1.0
GPRASP2,6.0,20.0,32.0,6.0,2.0,0.0,2.0,0.0,0.0
BHLHB9,4.0,12.0,20.0,4.0,5.0,3.0,2.0,0.0,0.0
LINC00630,6.0,6.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0
Z68871.1,0.0,3.0,17.0,0.0,2.0,1.0,1.0,0.0,0.0
BEX4,86.0,319.0,319.0,15.0,82.0,36.0,44.0,7.0,3.0
TCEAL8,157.0,458.0,673.0,71.0,106.0,33.0,99.0,3.0,4.0
TCEAL5,0.0,14.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0
BEX2,7.0,3.0,12.0,9.0,1.0,42.0,9.0,4.0,14.0
TCEAL7,44.0,168.0,155.0,12.0,15.0,0.0,47.0,0.0,4.0
TCEAL9,219.0,606.0,644.0,53.0,53.0,10.0,179.0,2.0,9.0
BEX3,228.0,752.0,574.0,72.0,40.0,21.0,125.0,0.0,5.0
TCEAL4,306.0,572.0,1118.0,149.0,84.0,18.0,112.0,3.0,17.0
TCEAL3,103.0,125.0,257.0,31.0,31.0,5.0,29.0,3.0,4.0
TCEAL1,52.0,94.0,146.0,57.0,17.0,9.0,19.0,2.0,5.0
MORF4L2,151.0,541.0,573.0,214.0,190.0,38.0,128.0,14.0,21.0
MORF4L2-AS1,4.0,7.0,15.0,2.0,3.0,0.0,1.0,0.0,0.0
PLP1,3.0,55.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0
RAB9B,2.0,20.0,16.0,27.0,1.0,1.0,4.0,0.0,2.0
TMSB15B,4.0,3.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0
TMSB15B-1,3.0,11.0,12.0,2.0,4.0,2.0,1.0,1.0,0.0
SLC25A53,14.0,15.0,53.0,6.0,16.0,4.0,3.0,3.0,1.0
FAM199X,46.0,43.0,136.0,13.0,35.0,25.0,10.0,4.0,4.0
NRK,3.0,25.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
MUM1L1,2.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0,4.0
CXorf57,3.0,3.0,5.0,2.0,0.0,3.0,3.0,0.0,1.0
TBC1D8B,17.0,48.0,70.0,3.0,11.0,0.0,2.0,0.0,0.0
MORC4,18.0,108.0,94.0,15.0,9.0,4.0,15.0,0.0,2.0
RBM41,37.0,50.0,117.0,11.0,21.0,7.0,13.0,1.0,0.0
PRPS1,28.0,40.0,141.0,33.0,32.0,21.0,12.0,2.0,3.0
TSC22D3,378.0,2452.0,1601.0,235.0,384.0,243.0,156.0,30.0,26.0
MID2,6.0,6.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0
PSMD10,29.0,58.0,152.0,14.0,36.0,7.0,12.0,1.0,4.0
ATG4A,19.0,34.0,109.0,41.0,19.0,7.0,5.0,5.0,6.0
NXT2,3.0,21.0,25.0,2.0,28.0,5.0,3.0,0.0,0.0
ACSL4,65.0,122.0,248.0,17.0,175.0,16.0,23.0,2.0,3.0
TMEM164,8.0,8.0,21.0,10.0,38.0,6.0,1.0,0.0,1.0
AMMECR1,12.0,36.0,33.0,6.0,12.0,14.0,2.0,1.0,1.0
CHRDL1,2.0,414.0,28.0,10.0,5.0,0.0,3.0,0.0,1.0
PAK3,1.0,48.0,12.0,1.0,1.0,2.0,2.0,0.0,0.0
CAPN6,2.0,189.0,10.0,4.0,4.0,0.0,1.0,1.0,1.0
ALG13,79.0,156.0,284.0,18.0,216.0,71.0,18.0,36.0,1.0
AMOT,9.0,17.0,24.0,6.0,1.0,2.0,0.0,0.0,0.0
LRCH2,24.0,21.0,99.0,7.0,7.0,0.0,4.0,0.0,0.0
PLS3,651.0,509.0,2604.0,66.0,134.0,8.0,103.0,2.0,5.0
KLHL13,8.0,61.0,43.0,4.0,5.0,1.0,8.0,1.0,1.0
WDR44,24.0,36.0,92.0,5.0,30.0,11.0,7.0,2.0,1.0
DOCK11,17.0,62.0,61.0,5.0,125.0,35.0,1.0,1.0,1.0
IL13RA1,104.0,143.0,294.0,26.0,237.0,1.0,9.0,7.0,5.0
LONRF3,5.0,22.0,9.0,4.0,30.0,6.0,8.0,0.0,1.0
PGRMC1,250.0,648.0,990.0,53.0,101.0,27.0,90.0,2.0,8.0
SLC25A43,14.0,53.0,71.0,3.0,20.0,0.0,5.0,3.0,0.0
SLC25A5,393.0,463.0,1414.0,148.0,619.0,204.0,153.0,76.0,19.0
CXorf56,16.0,19.0,65.0,7.0,27.0,11.0,8.0,1.0,0.0
UBE2A,75.0,250.0,377.0,132.0,193.0,60.0,40.0,14.0,17.0
NKRF,23.0,26.0,50.0,8.0,21.0,10.0,2.0,1.0,2.0
SEPT6,86.0,166.0,224.0,11.0,143.0,137.0,12.0,42.0,1.0
RPL39,2997.0,5639.0,12492.0,5183.0,8942.0,5601.0,2556.0,1163.0,522.0
UPF3B,74.0,75.0,272.0,24.0,71.0,41.0,21.0,3.0,3.0
RNF113A,30.0,43.0,96.0,23.0,18.0,20.0,4.0,5.0,1.0
NDUFA1,620.0,936.0,1838.0,1971.0,623.0,279.0,190.0,64.0,138.0
NKAP,89.0,187.0,419.0,82.0,71.0,29.0,28.0,10.0,10.0
ZBTB33,29.0,41.0,138.0,6.0,25.0,7.0,5.0,1.0,0.0
TMEM255A,0.0,12.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0
ATP1B4,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0
LAMP2,129.0,540.0,581.0,67.0,330.0,34.0,167.0,5.0,11.0
CUL4B,38.0,73.0,125.0,11.0,58.0,17.0,8.0,1.0,1.0
MCTS1,61.0,157.0,335.0,121.0,130.0,22.0,33.0,19.0,10.0
C1GALT1C1,40.0,211.0,214.0,9.0,51.0,17.0,17.0,7.0,0.0
GRIA3,1.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
THOC2,182.0,223.0,656.0,37.0,229.0,56.0,59.0,11.0,6.0
XIAP,101.0,194.0,513.0,48.0,174.0,34.0,33.0,7.0,8.0
AL121601.1,5.0,11.0,11.0,7.0,2.0,0.0,0.0,0.0,1.0
STAG2,163.0,281.0,630.0,47.0,347.0,95.0,80.0,18.0,8.0
SH2D1A,0.0,8.0,1.0,2.0,0.0,49.0,0.0,2.0,0.0
TENM1,6.0,73.0,15.0,4.0,1.0,3.0,0.0,0.0,0.0
SMARCA1,52.0,201.0,198.0,19.0,12.0,3.0,27.0,0.0,0.0
OCRL,8.0,16.0,44.0,2.0,8.0,0.0,5.0,0.0,1.0
APLN,0.0,0.0,30.0,3.0,0.0,0.0,1.0,0.0,0.0
XPNPEP2,0.0,16.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
SASH3,0.0,1.0,5.0,1.0,100.0,58.0,0.0,21.0,3.0
ZDHHC9,32.0,102.0,147.0,8.0,13.0,1.0,13.0,1.0,2.0
UTP14A,22.0,42.0,70.0,10.0,20.0,7.0,12.0,3.0,1.0
BCORL1,23.0,40.0,75.0,6.0,10.0,4.0,5.0,0.0,0.0
ELF4,20.0,12.0,49.0,3.0,58.0,9.0,2.0,1.0,1.0
AIFM1,21.0,39.0,82.0,41.0,28.0,17.0,19.0,5.0,11.0
ZNF280C,4.0,9.0,25.0,1.0,3.0,1.0,4.0,1.0,1.0
SLC25A14,5.0,23.0,27.0,2.0,9.0,4.0,0.0,0.0,0.0
RBMX2,81.0,171.0,329.0,40.0,65.0,23.0,31.0,2.0,4.0
ENOX2,17.0,42.0,63.0,13.0,18.0,9.0,10.0,0.0,3.0
STK26,5.0,12.0,10.0,2.0,71.0,39.0,0.0,2.0,0.0
RAP2C,23.0,57.0,92.0,12.0,159.0,21.0,8.0,5.0,3.0
RAP2C-AS1,11.0,19.0,16.0,7.0,6.0,0.0,4.0,1.0,1.0
MBNL3,2.0,15.0,17.0,1.0,26.0,4.0,0.0,2.0,1.0
GPC4,5.0,218.0,15.0,12.0,4.0,0.0,5.0,0.0,6.0
GPC3,2.0,185.0,8.0,8.0,6.0,1.0,2.0,1.0,0.0
PHF6,44.0,70.0,170.0,20.0,42.0,13.0,18.0,7.0,1.0
HPRT1,32.0,62.0,164.0,38.0,78.0,28.0,21.0,5.0,4.0
FAM122B,20.0,30.0,67.0,2.0,24.0,7.0,5.0,1.0,0.0
FAM122C,5.0,12.0,53.0,1.0,14.0,8.0,1.0,1.0,0.0
MOSPD1,21.0,20.0,95.0,33.0,13.0,10.0,6.0,1.0,3.0
SMIM10,106.0,92.0,272.0,18.0,18.0,2.0,31.0,0.0,5.0
RTL8B,40.0,45.0,131.0,7.0,16.0,1.0,10.0,0.0,1.0
RTL8C,141.0,381.0,578.0,124.0,81.0,3.0,60.0,0.0,11.0
RTL8A,114.0,243.0,414.0,39.0,45.0,7.0,33.0,0.0,0.0
SMIM10L2B,4.0,5.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0
ZNF75D,10.0,16.0,58.0,2.0,8.0,3.0,2.0,1.0,1.0
ZNF449,16.0,28.0,64.0,3.0,6.0,2.0,1.0,0.0,1.0
SMIM10L2A,3.0,4.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0
INTS6L,15.0,21.0,60.0,2.0,45.0,15.0,4.0,0.0,1.0
MMGT1,57.0,80.0,200.0,15.0,61.0,9.0,19.0,2.0,3.0
SLC9A6,14.0,16.0,41.0,2.0,20.0,4.0,3.0,2.0,0.0
FHL1,279.0,1511.0,1089.0,7108.0,171.0,16.0,83.0,3.0,455.0
MAP7D3,74.0,312.0,355.0,24.0,53.0,15.0,30.0,6.0,1.0
HTATSF1,74.0,112.0,299.0,121.0,62.0,30.0,30.0,4.0,20.0
ARHGEF6,32.0,86.0,103.0,54.0,113.0,35.0,17.0,3.0,1.0
AL683813.1,12.0,43.0,70.0,4.0,10.0,1.0,7.0,1.0,0.0
RBMX,224.0,505.0,868.0,135.0,322.0,155.0,172.0,44.0,18.0
FGF13,7.0,19.0,35.0,21.0,3.0,0.0,11.0,0.0,5.0
ATP11C,49.0,53.0,154.0,7.0,48.0,9.0,12.0,4.0,0.0
CDR1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL078639.1,7.0,146.0,16.0,6.0,3.0,0.0,5.0,0.0,0.0
LDOC1,19.0,42.0,53.0,1.0,6.0,3.0,8.0,0.0,0.0
SLITRK4,2.0,90.0,5.0,5.0,17.0,0.0,0.0,0.0,0.0
FMR1,67.0,76.0,286.0,9.0,79.0,27.0,16.0,3.0,0.0
IDS,148.0,309.0,424.0,42.0,350.0,134.0,37.0,15.0,5.0
LINC00893,6.0,13.0,15.0,3.0,5.0,5.0,2.0,0.0,0.0
CXorf40A,3.0,10.0,16.0,19.0,9.0,1.0,0.0,1.0,1.0
TMEM185A,28.0,69.0,135.0,14.0,20.0,10.0,13.0,3.0,2.0
CXorf40B,5.0,17.0,22.0,8.0,8.0,2.0,2.0,0.0,0.0
MAMLD1,17.0,10.0,47.0,0.0,9.0,1.0,0.0,0.0,2.0
MTM1,19.0,16.0,52.0,11.0,37.0,9.0,5.0,1.0,2.0
MTMR1,13.0,10.0,24.0,7.0,23.0,6.0,5.0,2.0,1.0
CD99L2,34.0,73.0,144.0,17.0,18.0,1.0,9.0,0.0,3.0
HMGB3,22.0,4.0,18.0,1.0,11.0,8.0,13.0,5.0,1.0
VMA21,82.0,102.0,267.0,136.0,152.0,35.0,30.0,8.0,10.0
PRRG3,10.0,89.0,147.0,6.0,1.0,1.0,5.0,0.0,2.0
FATE1,2.0,7.0,136.0,2.0,4.0,0.0,4.0,0.0,0.0
GABRE,7.0,24.0,43.0,4.0,6.0,0.0,4.0,0.0,0.0
CSAG1,4.0,1.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0
CETN2,65.0,158.0,204.0,31.0,43.0,10.0,35.0,3.0,4.0
NSDHL,18.0,34.0,60.0,7.0,14.0,7.0,6.0,2.0,0.0
ZNF185,2.0,5.0,10.0,0.0,26.0,0.0,4.0,0.0,1.0
ZNF275,14.0,27.0,40.0,7.0,4.0,4.0,10.0,4.0,0.0
ZFP92,1.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
HAUS7,7.0,19.0,35.0,7.0,8.0,4.0,2.0,0.0,1.0
BGN,374.0,342.0,188.0,26.0,13.0,1.0,12.0,0.0,4.0
CCNQ,44.0,86.0,180.0,90.0,57.0,28.0,33.0,7.0,8.0
SLC6A8,14.0,18.0,18.0,85.0,9.0,2.0,6.0,0.0,8.0
BCAP31,217.0,306.0,860.0,91.0,243.0,64.0,54.0,11.0,9.0
ABCD1,3.0,13.0,31.0,6.0,34.0,5.0,1.0,0.0,0.0
SRPK3,2.0,0.0,4.0,268.0,2.0,0.0,7.0,0.0,29.0
IDH3G,126.0,240.0,400.0,176.0,219.0,44.0,49.0,18.0,23.0
SSR4,367.0,1220.0,1565.0,230.0,635.0,357.0,215.0,205.0,27.0
PDZD4,5.0,4.0,10.0,1.0,1.0,11.0,0.0,0.0,0.0
AVPR2,71.0,20.0,434.0,12.0,20.0,0.0,16.0,0.0,0.0
ARHGAP4,29.0,2.0,39.0,3.0,203.0,42.0,12.0,7.0,1.0
NAA10,178.0,222.0,835.0,295.0,132.0,51.0,67.0,17.0,31.0
RENBP,3.0,7.0,4.0,2.0,26.0,0.0,3.0,0.0,0.0
HCFC1,58.0,69.0,190.0,11.0,74.0,20.0,13.0,5.0,1.0
TMEM187,15.0,67.0,51.0,15.0,17.0,2.0,6.0,1.0,0.0
IRAK1,25.0,39.0,114.0,23.0,163.0,19.0,21.0,11.0,8.0
MECP2,117.0,182.0,436.0,49.0,241.0,110.0,47.0,15.0,2.0
TKTL1,1.0,0.0,1.0,4.0,11.0,5.0,0.0,0.0,0.0
FLNA,647.0,438.0,1216.0,49.0,1069.0,229.0,95.0,16.0,7.0
EMD,91.0,136.0,266.0,66.0,94.0,51.0,34.0,9.0,9.0
RPL10,8851.0,19218.0,36175.0,12168.0,13584.0,9439.0,7122.0,1830.0,1308.0
